Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
G2;111;0373;IZOLA - JAGODJE;0;3.074;13;Izolska obvoznica;QLTC8;19.697;325;17.601;70;1.496;104;58;8;35;110;PLDP
G2;111;1509;JAGODJE-VALETA;0;4.208;901;Belveder;QLTC8;22.292;402;19.897;156;1.622;104;65;12;34;152;PLDP
G2;111;0239;VALETA - LUCIJA;0;1.770;;;P;13.500;250;12.288;50;750;60;70;5;27;90;PLDP
G2;111;0239;LUCIJA -  SEÈOVLJE;1.770;7.000;10;Seèa;QLTC8;10.259;195;9.365;31;539;43;66;3;17;69;PLDP
G2;111;0239;SEÈOVLJE - MP SEÈOVLJE;7.000;7.280;500;MP Seèovlje;QLD;5.524;57;5.139;16;312;0;0;0;0;8;PLDP
G2;112;1254;MP HOLMEC - POLJANA;0;3.881;662;MT Holmec;QLTC10;2.107;34;1.724;4;144;16;10;27;148;120;PLDP
G2;112;1255;POLJANA - PREVALJE;0;2.000;432;Prevalje;QLTC44;8.404;45;7.372;45;580;70;77;40;175;207;PLDP
G2;112;1255;PREVALJE - RAVNE;2.000;8.047;752;Dobja vas;QLTC8;14.677;97;12.884;78;1.070;128;155;49;216;310;DIST
G2;112;1256;RAVNE - DRAVOGRAD;0;7.008;160;Ravne;QLTC10;7.060;58;5.849;72;579;117;100;50;235;288;WIM
G2;114;0860;BERTOKI - LUKA BERTOŠKI VHOD;0 ;1.361 ;;;P;11.000;200;8.100;80;750;70;50;450;1.300;1169;PLDP
G2;114;0861;BERTOŠKI VHOD - LUKA KOPER;0 ;1.939 ;941;Ankaranska vpadnica;QLTC8;16.330;375;13.360;80;800;85;55;430;1.145;1065;PLDP
G2;114;1564;POVEZAVA BERTOŠKI - SRMINSKI VHOD;0 ;898 ;;;P;500;5;390;0;50;5;15;10;25;31;PLDP
G2;114;1564;POVEZAVA BERTOŠKI - SRMINSKI VHOD;898 ;1.653 ;;;P;7.000;150;6.245;0;550;5;15;10;25;32;PLDP
R1;201;0201;MP KORENSKO SEDLO - PODKOREN;0;3.755;659;MT Korensko sedlo;QLTC8;1.935;206;1.547;2;168;8;2;1;1;5;PLDP
R1;201;0202;PODKOREN - KR.GORA;0;2.550;;;P;5.600;210;4.623;60;600;40;50;7;10;128;DIST
R1;201;0203;KR.GORA - GOZD MARTULJEK;0;3.900;777;Kranjska Gora;QLTC10;7.774;212;6.571;72;792;49;51;7;20;154;DIST
R1;201;0203;GOZD MARTULJEK - MOJSTRANA-DOVJE;3.900;12.100;631;Gozd Martuljek;QLTC8;7.271;188;6.196;70;680;46;63;6;22;163;DIST
R1;201;0204;DOVJE - MOJSTRANA-KRAJE;0;2.420;776;Dovje;QLTC8;7.049;162;5.967;66;706;46;62;9;31;172;DIST
R1;201;0205;KRAJE - HRUŠICA;0;4.030;902;Hrušica;QLTC10;8.968;170;7.656;75;855;65;96;11;40;230;WIM
R1;202;0234;MP RATEÈE - RATEÈE;0;1.380;658;MT Rateèe;QLTC8;2.386;127;2.029;8;202;8;4;2;6;13;PLDP
R1;202;0233;RATEÈE - PODKOREN;0;2.926;778;Rateèe;MWTC1;3.400;130;2.871;50;270;35;20;9;15;54;PLDP
R1;203;1002;MP PREDEL - KLUŽE;0;12.500;657;MT Predel;QLTC8;1.079;197;723;3;147;4;2;1;2;5;PLDP
R1;203;1002;KLUŽE - BOVEC;12.500;14.904;536;Kluže;MWTC1;1.200;200;777;5;200;7;5;5;1;10;PLDP
R1;203;1003;BOVEC(PO OBVOZNICI) - ŽAGA;0;9.904;535;Bovec;QLTC10;2.320;199;1.653;6;408;24;22;5;3;24;PLDP
R1;203;1004;ŽAGA - KOBARID;0;13.395;96;Srpenica;QLTC10;2.650;206;1.931;16;386;29;54;9;19;58;PLDP
R1;204;1012;ŠEMPETER - VOLÈJA DRAGA;0;2.800;262;Volèja Draga;QLTC10;9.010;136;8.255;25;533;25;30;2;4;36;PLDP
R1;204;1012;VOLÈJA DRAGA - DORNBERK;2.800;8.343;203;Prvaèina;QLTC8;5.752;132;5.102;27;400;41;35;4;11;48;PLDP
R1;204;1013;DORNBERK - ŠTANJEL;0;13.078;204;Branik;QLTC10;2.235;103;1.896;10;173;22;18;4;9;26;PLDP
R1;204;1014;ŠTANJEL - DUTOVLJE;0;7.820;24;Kopriva;MWTC1;1.580;100;1.262;10;150;26;26;2;4;27;PLDP
R1;204;1015;DUTOVLJE - SEŽANA;0;7.890;205;Tomaj;QLTC10;2.824;96;2.462;14;196;29;16;3;8;27;PLDP
R1;205;1026;DIVAÈA - LOKEV-LIPICA;0;8.655;418;MT Lipica;QLTC8;4.118;223;3.715;4;167;6;3;0;0;538;WIM
R1;206;1027;KRANJSKA GORA  -  ERIKA;0;3.372;220;Erika;QLTC10;1.348;162;1.019;6;148;7;4;1;1;8;PLDP
R1;206;1043;RUSKA CESTA (ERIKA - VRŠIÈ);0;8.978;;;P;750;140;515;5;80;8;1;0;1;5;PLDP
R1;206;1028;VRŠIÈ - TRENTA;0;8.960;197;Vršiè;QLTC8;572;131;370;1;63;4;2;0;1;3;PLDP
R1;206;1029;TRENTA - BOVEC;0;22.141;198;Koritnica;QLTC10;1.570;178;1.140;3;224;11;11;2;1;11;PLDP
R1;207;1057;GODOVIÈ - ÈRNI VRH;0;6.875;105;Godoviè;QLTC8;1.722;34;1.434;12;132;32;22;22;34;58;PLDP
R1;207;1058;ÈRNI VRH - COL;0;9.602;;;P;1.600;40;1.235;10;200;35;30;20;30;58;PLDP
R1;207;1413;COL - AJDOVŠÈINA;0;8.696;427;Budanje;QLTC10;3.001;86;2.524;9;247;33;36;24;42;70;PLDP
R1;208;1434;ÈRNI KAL  -  KORTINE;0;2.236;748;Èrni Kal;QLTC10;4.483;293;3.491;24;436;48;129;8;54;124;PLDP
R1;208;1059;KORTINE - GRAÈIŠÈE;0;8.555;2;Kubed;QLTC10;3.499;118;2.999;9;313;28;24;2;6;27;PLDP
R1;208;1060;GRAÈIŠÈE - SOÈERGA;0;5.000;151;Graèišèe;MWTC1;2.200;80;1.849;9;200;35;20;2;5;26;PLDP
R1;208;1060;SOÈERGA  -  MP  SOÈERGA;5.000;8.453;502;MP Soèerga;QLD;1.962;54;1.742;3;156;6;1;0;0;3;PLDP
R1;208;1149;RIŽANA - KORTINE;0;1.950;771;Kortine;MWTC1;1.700;25;1.533;10;100;15;15;1;1;16;PLDP
R1;209;1088;LESCE - BLED;0;3.604;109;Bled;QLTC8;20.132;240;17.439;219;1.892;136;110;30;66;240;PLDP
R1;209;1089;BLED - PRISTAVA;0;2.200;190;Bled jezero;QLTC10;7.970;208;6.648;85;867;60;40;19;43;109;PLDP
R1;209;1089;PRISTAVA - SOTESKA;2.200;10.530;110;Bohinjska Bela;QLTC8;4.952;117;4.154;55;512;44;24;14;32;74;PLDP
R1;209;1090;SOTESKA - BITNJE;0;8.510;930;Nomenj;QLTC10;4.946;118;4.140;54;525;37;27;13;32;73;PLDP
R1;209;1091;BITNJE - BOH.BISTRICA;0;1.340;;;P;4.400;115;3.660;60;500;25;20;10;10;54;PLDP
R1;209;1092;BOH.BISTRICA - JEZERO;0;6.200;255;Ribèev Laz;QLTC10;3.588;115;2.996;76;364;12;18;3;4;49;PLDP
R1;210;1105;MP ZG.JEZERSKO - ZG.JEZERSKO;0;6.850;661;MT Jezersko;QLTC10;385;104;235;1;36;2;2;1;4;5;PLDP
R1;210;1105;ZG.JEZERSKO - SP.JEZERSKO;6.850;10.345;;;P;1.100;110;911;10;50;6;5;2;6;13;PLDP
R1;210;1106;SP. JEZERSKO - PREDDVOR;0;15.585;242;Kokra;QLTC10;1.419;124;1.162;14;85;10;9;5;10;22;PLDP
R1;210;1107;PREDDVOR - KR(PRIMSKOVO);0;8.440;249;Visoko;QLTC10;6.242;146;5.475;34;478;32;44;14;19;65;PLDP
R1;210;1108;KR(PRIMSKOVO - LABORE);0;2.600;244;KR Primskovo 2;QLTC8;19.759;100;17.585;21;1.437;156;138;65;257;409;DIST
R1;210;1109;KRANJ - ŠKOFJA LOKA;0;8.125;111;Dorfarje;QLTC8;13.281;117;11.497;80;1.117;126;113;70;161;343;WIM
R1;210;1392;OBVOZNICA ŠKOFJA LOKA;0;3.865;924;Škofjeloška obvoznica;QLTC10;9.615;102;8.245;34;886;117;99;46;86;196;WIM
R1;210;1110;ŠK.LOKA - GORENJA VAS;0;13.074;112;Log;QLTC10;7.845;110;6.705;48;704;100;79;31;68;164;DIST
R1;210;1111;GORENJA VAS - TREBIJA;0;4.819;408;Hotavlje;QLTC10;4.507;98;4.043;45;153;99;17;40;12;80;PLDP
R1;210;1112;TREBIJA - SOVODENJ;0;5.880;409;Trebija;QLTC10;1.421;29;1.193;14;130;21;22;5;7;29;PLDP
R1;210;1113;SOVODENJ - CERKNO;0;11.884;934;Podjelovo Brdo;QLTC10;891;23;726;12;89;15;16;5;5;23;PLDP
R1;210;1114;CERKNO - ŽELIN;0;4.200;102;Cerkno;QLTC10;2.812;54;2.408;42;205;43;34;11;15;60;PLDP
R1;210;1078;ŠKOFJA LOKA - JEPRCA;0;5.795;106;Godešiè;QLTC8;13.807;102;11.661;75;1.203;214;131;130;291;406;PLDP
R1;211;0211;KR (LABORE) - JEPRCA;0;8.150;625;Meja pri Kranju;QLTC8;7.073;104;6.144;109;533;63;49;17;54;129;PLDP
R1;211;0212;JEPRCA - MEDVODE;0;3.650;52;Medvode;QLTC10;15.853;146;13.181;172;1.412;244;193;137;368;532;DIST
R1;211;0212;MEDVODE - STANEŽIÈE;3.650;8.000;643;Medno;QLTC8;21.465;181;18.357;238;1.698;240;219;155;377;589;WIM
R1;211;0212;STANEŽIÈE  - LJ( ŠENTVID);8.000;8.814;;;P;23.500;185;20.270;250;1.750;270;230;160;385;613;DIST
R1;212;1115;PRIKLJUÈEK UNEC-UNEC;0;781;;;P;10.000;120;8.435;45;800;120;100;80;300;333;PLDP
R1;212;1116;UNEC - RAKEK;0;2.160;909;Rakek 2;QLTC10;8.462;100;6.989;42;760;107;93;74;297;320;PLDP
R1;212;1117;RAKEK - CERKNICA;0;3.980;245;Rakek;QLTC10;9.699;121;8.073;54;863;119;100;75;294;330;PLDP
R1;212;1118;CERKNICA - BL.POLICA;0;10.851;246;Grahovo;QLTC10;5.368;76;4.586;30;402;50;47;33;144;372;WIM
R1;212;1119;BL.POLICA - SODRAŽICA;0;17.183;247;Nova vas;QLTC10;2.653;59;2.187;9;229;28;28;26;87;95;PLDP
R1;212;1120;SODRAŽICA - ŽLEBIÈ;0;5.770;248;Zamostec;QLD;2.680;45;2.155;7;260;40;43;40;90;114;PLDP
R1;213;1365;BLOŠKA POLICA - PUDOB;0;8.200;386;Stari trg;QLTC10;2.547;41;2.213;37;139;23;24;11;59;76;PLDP
R1;213;1366;PUDOB - BABNO POLJE;0;10.357;384;MP Babno Polje;QLTC10;510;28;437;9;17;2;2;2;13;28;WIM
R1;214;1156;KOÈEVJE - STARI LOG;0;11.670;;;P;1.200;80;912;5;140;15;13;10;25;34;PLDP
R1;214;1157;STARI LOG - DVOR;0;14.405;268;Smuka;QLTC10;1.426;76;1.118;7;142;21;13;16;33;45;PLDP
R1;215;1491;PRIKLJ. TREBNJE V - GRM;0;615;;;P;5.200;45;4.310;25;500;110;70;40;100;156;PLDP
R1;215;1490;GRM - TREBNJE;0;2.828;925;Grm;QLTC10;6.315;43;5.402;27;506;95;72;41;129;174;PLDP
R1;215;1506;TREBNJE (ODRGA - KAMNA GORA);0;360;;;P;8.300;40;7.135;25;700;160;70;40;130;186;PLDP
R1;215;1162;TREBNJE - MIRNA;0;6.290;903;Dol pri Trebnjem;QLTC10;7.942;58;6.815;22;697;89;93;37;131;180;PLDP
R1;215;1162;MIRNA - MOKRONOG;6.290;14.042;270;Bistrica;QLTC10;4.972;56;4.211;21;421;80;59;34;90;133;PLDP
R1;215;1163;MOKRONOG - BOŠTANJ;0;18.421;448;Jelovec;QLTC10;2.752;40;2.196;11;275;57;51;28;94;119;PLDP
R1;216;1367;IVANÈNA GORICA - KRKA;0;6.805;387;Mrzlo Polje;QLTC10;8.061;56;7.044;33;669;66;62;37;94;214;WIM
R1;216;1175;KRKA - ŽUŽEMBERK;0;13.435;277;Zagradec;QLTC10;3.726;56;3.118;33;336;38;33;28;84;165;DIST
R1;216;1158;ŽUŽEMBERK - DVOR;0;4.270;278;Maèkovec pri Dvoru;QLTC8;3.916;88;3.226;38;379;48;32;24;81;164;DIST
R1;216;1176;DVOR - SOTESKA;0;5.550;163;Dvor;QLTC8;5.038;88;4.218;46;449;62;38;38;99;208;DIST
R1;216;1177;SOTESKA - ÈRMOŠNJICE;0;14.355;279;Podturn;QLTC10;3.850;52;3.211;18;389;40;43;24;73;141;WIM
R1;216;1178;ÈRMOŠNJICE - RUÈETNA VAS;0;9.600;737;Srednja vas;MWTC1;4.500;52;3.843;25;400;35;45;25;75;111;WIM
R1;216;1178;RUÈETNA VAS - ÈRNOMELJ;9.600;14.985;280;Lokve;QLTC8;7.290;63;6.405;29;574;61;49;27;82;127;DIST
R1;217;1208;LIVOLD - BREZOVICA;0;16.230;466;Rajndol;QLTC10;695;21;567;2;69;10;9;6;11;18;PLDP
R1;217;1209;BREZOVICA - DOBLIÈE;0;17.000;299;Brezovica pri Predgradu;MWTC1;85;2;69;0;8;4;2;0;0;2;PLDP
R1;217;1209;DOBLIÈE - KANIŽARICA;17.000;19.817;300;Blatnik;QLTC10;1.418;21;1.253;6;101;10;13;6;8;20;PLDP
R1;218;1211;METLIKA - PODZEMELJ;0;5.460;450;Podzemelj 3;MWTC1;4.200;30;3.710;18;300;25;80;7;30;77;PLDP
R1;218;1212;PODZEMELJ - ÈRNOMELJ;0;8.950;302;Podzemelj;QLTC10;3.750;29;3.302;18;264;28;49;16;44;76;PLDP
R1;218;1393;ÈRNOMELJ (ULICA MOŠA PIJADE - KOÈEVJE);0;1.044;;;P;5.300;40;4.645;25;400;45;70;25;50;103;PLDP
R1;218;1562;ÈRNOMELJ (KOLODVORSKA - MOŠA PIJADE);0;954;;;P;4.000;30;3.675;20;200;15;25;10;25;46;PLDP
R1;218;1394;ÈRNOMELJ - (KOÈEVJE) - KANIŽARICA;0;1.285;308;Kanižarica;QLTC8;7.600;70;6.676;32;585;60;90;27;60;126;PLDP
R1;218;1214;KANIŽARICA - VINICA;0;15.535;303;Dragatuš;QLTC10;3.402;39;2.950;26;270;17;67;8;25;69;PLDP
R1;218;1153;VINICA ;0;160;;;P;2.800;30;2.515;25;130;15;60;5;20;60;PLDP
R1;218;1215;VINICA - MOST ÈEZ KOLPO;0;850;154;MP Vinica;QLD;1.510;13;1.373;5;89;6;3;9;12;18;PLDP
R1;219;1236;SL.BISTRICA - POLJÈANE;0;8.496;125;Zg.Brežnica;QLTC10;6.255;74;5.228;19;516;91;93;45;189;203;DIST
R1;219;1410;POLJÈANE ;0;700;;;P;6.600;65;5.595;25;500;90;95;45;185;204;DIST
R1;219;1237;POLJÈANE - PODPLAT;0;9.189;126;Podplat;QLTC10;4.858;61;3.959;32;426;85;92;44;159;188;WIM
R1;219;1239;MESTINJE - GOLOBINJEK;0;14.779;128;Podèetrtek;QLTC10;6.041;64;5.172;22;479;79;51;45;129;161;PLDP
R1;219;1240;GOLOBINJEK - BISTRICA;0;8.996;412;Lastniè;QLTC8;2.532;47;2.049;13;210;43;30;33;107;117;PLDP
R1;219;1421;BISTRICA OB SOTLI;0;720;;;P;3.600;45;3.137;10;215;43;40;30;80;102;PLDP
R1;219;1241;BISTRICA - BIZELJSKO;0;6.805;413;Bizeljsko;QLTC10;2.335;43;1.883;9;214;42;44;29;71;97;PLDP
R1;219;1242;BIZELJSKO - BREŽICE;0;16.000;129;Bukošek;QLTC10;3.754;42;3.335;17;222;43;20;21;54;73;PLDP
R1;219;1242;BREŽICE - ÈATEŽ;16.000;17.570;366;Brežice;QLTC10;13.583;101;11.964;75;1.051;115;94;55;128;219;PLDP
R1;219;1480;ÈATEŽ OB SAVI ;0;1.188;;;P;5.100;60;4.140;45;540;90;85;30;110;168;PLDP
R1;220;1334;KRŠKO - SP.POHANCA;0;7.200;367;Dolenja vas;QLTC10;6.578;55;5.815;40;443;64;75;26;60;122;PLDP
R1;220;1334;SP.POHANCA - BREŽICE;7.200;12.715;738;Spodnja Pohanca;QLTC10;5.054;40;4.518;23;313;52;47;18;43;83;PLDP
R1-NK;220;N1334;KRŠKO (Tovarniška ulica);0 ;450 ;;;P;7.000;10;6.825;2;150;4;2;2;5;7;PLDP
R1;221;1227;TROJANE - IZLAKE;0;6.652;314;Izlake;QLTC10;7.240;62;6.286;59;633;57;40;22;81;157;WIM
R1;221;1218;IZLAKE - ZAGORJE;0;6.474;306;Kisovec;QLTC10;9.481;74;8.430;69;668;83;54;25;78;178;DIST
R1;221;1219;ZAGORJE - BEVŠKO;0;5.358;307;Bevško;QLTC10;4.006;33;3.647;57;230;21;15;1;2;38;PLDP
R1;221;1220;BEVŠKO - TRBOVLJE;0;3.123;582;Trbovlje;QLTC10;10.636;87;9.658;121;582;70;81;12;25;131;PLDP
R1;221;1221;TRBOVLJE - BOBEN - HRASTNIK;0;8.815;309;Hrastnik;MWTC1;270;5;238;0;20;4;2;1;0;2;PLDP
R1;221;1222;HRASTNIK - ŠMARJETA;0;9.650;310;Marno;QLTC10;4.650;40;3.949;33;330;75;95;23;105;157;PLDP
R1;222;1228;ZAGORJE - MOST ÈEZ SAVO;0;1.885;583;Zagorje-most;QLTC8;7.587;69;6.599;85;492;92;77;51;122;202;PLDP
R1;223;1229;BEVSKO - MOST ÈEZ SAVO;0;1.220;127;Trbovlje 2;QLTC10;7.677;68;6.860;56;447;86;99;20;41;130;PLDP
R1;224;1230;HRASTNIK - MOST ÈEZ SAVO;0;1.500;584;Hrastnik 2;Prazno;4.700;10;3.985;78;340;65;85;17;120;175;PLDP
R1;225;1140;MENGEŠ - DUPLICA;0;3.244;259;Šmarca;QLTC10;11.640;74;10.217;32;886;117;85;28;201;461;DIST
R1;225;1359;DUPLICA - KAMNIK;0;3.793;362;Kamnik;QLTC10;17.194;137;14.995;37;1.431;154;135;46;259;631;WIM
R1;225;1424;KAMNIK - MEKINJE;0;700;;;P;7.500;105;6.389;26;540;100;100;30;210;476;DIST
R1;225;1083;KAMNIK (MEKINJE) - SP.  STRANJE;0;2.000;231;Kamnik Fužine;QLTC10;6.541;104;5.486;26;538;61;99;27;200;442;DIST
R1;225;1083;SP. STRANJE - STAHOVICA;2.000;4.270;;;P;4.500;80;3.860;20;330;50;80;20;60;579;WIM
R1;225;1084;STAHOVICA - ÈRNIVEC;0;10.615;233;Podstudenec;QLTC10;1.666;49;1.434;16;128;14;14;4;7;105;WIM
R1;225;1085;ÈRNIVEC - GORNJI GRAD;0;12.200;237;Tirosek;QLTC10;743;37;602;8;70;11;7;2;6;38;WIM
R1;225;1085;GORNJI GRAD - RADMIRJE;12.200;17.571;234;Gornji Grad;QLTC10;1.907;41;1.612;8;175;25;26;7;13;47;DIST
R1;225;1248;RADMIRJE - MOZIRJE;0;8.731;232;Nizka;QLTC8;5.738;82;4.890;36;496;70;74;27;63;168;WIM
R1;225;1248;MOZIRJE ;8.731;11.302;139;Prihova;QLTC10;10.656;114;9.124;82;844;132;121;91;148;361;WIM
R1;225;1247;MOZIRJE - SOTESKA;0;2.339;577;Ljubija;QLTC10;9.936;115;8.441;94;786;140;123;85;152;369;DIST
R1;225;1246;SOTESKA - LETUŠ;0;3.300;34;Letuš 2;QLTC10;7.141;84;5.967;74;609;117;91;66;133;299;DIST
R1;225;1246;LETUŠ - M.BRASLOVÈE;3.300;6.050;138;Letuš;QLTC10;9.041;117;7.571;57;791;130;108;77;190;360;DIST
R1;225;1246;M.BRASLOVÈE - PARIŽLJE;6.050;8.390;;;P;8.500;120;7.118;57;700;130;110;75;190;360;DIST
R1;225;1246;PARIŽLJE - ŠENTRUPERT;8.390;12.200;37;Orla vas;QLTC10;10.835;89;9.232;41;927;153;114;77;202;372;DIST
R1;227;1264;RAVNE - KOTLJE;0;3.600;319;Brdinje;QLD;7.026;48;6.507;15;387;18;42;3;6;38;PLDP
R1;227;1423;KOTLJE - STARI TRG;0;8.430;921;Stari Trg pri SG;QLTC8;6.490;46;5.853;16;470;41;49;5;10;50;PLDP
R1;227;1423;STARI TRG - SLOVENJ GRADEC;8.430;11.154;;;P;8.000;60;6.950;20;800;60;60;25;25;84;PLDP
R1;228;1291;SPUHLJA - BORL;0;8.500;341;Stojnci;QLTC10;5.558;32;4.590;28;459;60;36;73;280;457;DIST
R1;228;1291;BORL - MP ZAVRÈ;8.500;13.900;340;MP Zavrè;QLTC8;2.679;13;2.007;9;238;38;21;78;275;421;WIM
R1;229;0248;PTUJ (BUDINA-CENTER);0;1.088;;;P;16.500;100;14.305;90;1.400;220;150;75;160;308;PLDP
R1;229;1417;PTUJ - ROGOZNICA;0;2.080;928;Ptuj;QLTC10;7.684;78;6.941;25;508;56;49;10;17;64;PLDP
R1;229;1286;ROGOZNICA - JANEŽOVCI;0;4.830;927;Nova vas pri Ptuju;QLTC10;5.527;43;4.868;22;391;70;53;23;57;101;PLDP
R1;229;1286;JANEŽOVCI - GOMILCI;4.830;7.360;;;P;3.500;40;3.002;10;280;55;45;23;45;81;PLDP
R1;229;1286;GOMILCI - SENARSKA;7.360;16.918;338;Goèova;QLTC10;3.379;40;2.903;11;277;49;35;22;42;73;PLDP
R1;230;0327;MP G.RADGONA - G.RADGONA;0;989;665;MT Gornja Radgona;QLTC8;4.915;41;4.433;4;240;19;23;33;122;114;PLDP
R1;230;0366;GORNJA RADGONA - RADENCI;0;5.680;86;Šratovci;QLTC8;7.944;61;6.999;71;495;84;88;38;108;238;DIST
R1;230;1164;RADENCI ;0;453;;;P;6.500;40;5.780;30;360;80;65;35;110;198;DIST
R1;230;1308;RADENCI - VUÈJA VAS;0;7.803;352;Radenci;QLTC10;4.035;37;3.466;19;276;42;50;34;111;173;DIST
R1;230;1399;VUÈJA VAS - KRIŽEVCI;0;4.527;576;Iljaševci;QLTC10;4.434;40;3.704;21;385;55;51;38;140;205;WIM
R1;230;1415;KRIŽEVCI ;0;800;;;P;7.400;60;6.575;30;420;60;70;40;145;229;DIST
R1;230;1309;KRIŽEVCI - LJUTOMER;0;7.300;353;Noršinci;QLTC10;5.957;61;5.061;36;442;81;89;43;144;252;DIST
R1;230;1310;LJUTOMER - PAVLOVCI;0;13.770;354;Ivanjkovci;QLTC10;2.518;33;2.081;13;211;42;35;20;83;96;PLDP
R1;230;1311;PAVLOVCI - ORMOŽ;0;1.820;575;Pavlovci;QLTC10;4.025;45;3.435;16;313;49;51;24;92;115;PLDP
R1;230;1507;PUŠENCI - ORMOŽ;0;2.975;;;P;1.900;8;1.706;3;150;10;10;5;8;17;PLDP
R1;230;1507;ORMOŽ - MP ORMOŽ;2.975;3.100;156;MP Ormož;QLTC10;941;4;875;1;52;6;1;1;1;4;PLDP
R1;231;1325;GIBINA - RAZKRIŽJE;0;2.930;431;MP Gibina;QLTC10;455;7;412;1;31;1;2;0;1;2;PLDP
R1;231;1323;RAZKRIŽJE - STROÈJA VAS;0;3.830;;;P;2.150;30;1.946;2;140;20;10;1;1;11;PLDP
R1;231;1327;STROÈJA VAS - LJUTOMER;0;2.500;636;Stroèja vas;QLTC10;3.673;50;3.276;5;245;29;38;9;21;46;PLDP
R1;232;1314;MP HODOŠ - HODOŠ;0;1.500;430;MT Hodoš;QLTC10;163;6;139;1;12;1;1;0;3;3;PLDP
R1;232;1314;HODOŠ - ŠALOVCI;1.500;5.000;;;P;950;10;854;5;50;10;15;2;4;16;PLDP
R1;232;1314;ŠALOVCI - PETROVCI;5.000;10.458;487;Peskovci;QLTC10;1.172;10;1.025;5;82;10;18;4;18;27;PLDP
R1;232;1315;PETROVCI - MAÈKOVCI;0;6.500;;;P;3.100;25;2.870;10;120;25;25;5;20;38;PLDP
R1;232;1315;MAÈKOVCI - MARTJANCI;6.500;17.700;137;Vaneèa;QLTC10;4.178;25;3.734;14;265;33;44;15;48;116;WIM
R1;232;1316;MARTJANCI - M.SOBOTA;0;2.470;499;Murska Sobota sever;QLTC10;12.346;64;11.134;70;725;114;105;36;98;191;PLDP
R1;232;1470;MURSKA SOBOTA ;0;1.663;;;P;14.500;30;13.290;80;610;185;150;35;120;244;PLDP
R1;232;1517;MS (PANONSKA ULICA - BAKŠA);0;1.488;939;MS VZH obvoznica;QLTC10;4.440;22;3.550;24;465;97;88;57;137;196;PLDP
R1;232;1515;MS (BAKŠA - TOMŠIÈEVA ULICA);0;1.062;;;P;4.800;25;3.880;25;480;100;90;60;140;202;PLDP
R1;232;1516;MS (TOMŠIÈEVA ULICA - PRIKLJUÈEK MS);0;1.718;479;MS Krog;QLTC10;3.733;10;3.295;6;286;33;22;18;63;71;PLDP
R1;234;1476;DRAMLJE - DOLE;0;2.750;316;Dole;QLTC10;7.458;28;6.334;6;714;62;133;31;150;327;DIST
R1;234;1280;DOLE - ŠENTJUR;0;3.445;690;Lokarje;QLTC10;10.712;64;9.324;19;935;103;90;36;141;310;WIM
R1;235;0317;RADENCI - PETANJCI;0;2.047;446;Petanjci;QLTC10;5.649;48;4.959;67;389;65;58;17;46;111;PLDP
R1;235;0318;PETANJCI - M.SOBOTA(GAJ);0;7.473;623;Tropovci;QLTC8;6.749;51;6.048;70;375;59;64;19;63;126;PLDP
R1;235;1396;M.SOBOTA(GAJ) - MURSKA SOBOTA;0;1.125;;;P;6.400;35;5.720;25;450;55;35;20;60;90;PLDP
R2;401;1020;ŽAGA - UÈJA;0;7.445;551;MT Uèja;ROÈNO;390;25;345;0;20;0;0;0;0;0;PLDP
R2;402;1010;SOLKAN - MOST ÈEZ SOÈO;0;141;;;P;6.900;60;6.045;10;655;45;50;20;15;62;PLDP
R2;402;1426;SOLKAN MOST - GONJAÈE;0;10.396;219;Podsabotin;QLTC8;3.103;57;2.685;11;261;39;38;4;8;40;PLDP
R2;402;1465;GONJAÈE - DOBROVO;0;4.553;755;Šmartno v Brdih;QLTC10;2.463;60;2.139;12;191;24;25;4;8;30;PLDP
R2;402;1045;DOBROVO - NEBLO;0;2.700;;;P;3.500;60;3.191;5;200;20;15;4;5;20;PLDP
R2;402;1045;NEBLO - MP NEBLO;2.700;4.820;550;MT Neblo;QLTC8;2.257;70;2.121;1;53;5;3;1;3;6;PLDP
R2;403;1071;BAÈA - KNEŽA;0;6.153;108;Baèa;QLTC10;1.229;69;1.027;3;105;8;11;2;4;34;DIST
R2;403;1072;KNEŽA - PODBRDO;0;15.734;;;P;1.000;60;859;1;60;8;10;1;1;23;WIM
R2;403;1073;PODBRDO - PETROVO BRDO;0;4.400;538;Petrovo Brdo 1;MWTC1;630;80;461;1;80;2;4;2;0;12;DIST
R2;403;1074;PETROVO BRDO - PODROŠT;0;8.100;539;Petrovo Brdo 2;MWTC1;380;75;249;0;46;6;3;1;0;10;DIST
R2;403;1075;PODROŠT - ZALI LOG;0;5.000;542;Zali Log;MWTC1;1.050;65;816;17;109;15;25;2;1;69;DIST
R2;403;1075;ZALI LOG - ÈEŠNJICA;5.000;10.061;189;Železniki;QLTC10;2.146;70;1.791;27;185;21;39;6;7;121;DIST
R2;403;1076;ÈEŠNJICA - ŠKOFJA LOKA;0;15.700;618;Bukovica;QLTC10;5.564;73;4.764;47;466;69;79;20;46;215;WIM
