Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
R3;656;3650;DRAGARJI - GOZDNA CESTA (OSILNICA);0;1.371;;;P;5;0;3;0;0;0;2;0;0;1;PLDP
R3;656;3650;GOZDNA CESTA (OSILNICA) - OSILNICA;1.371;10.505;;;P;45;3;35;0;5;1;1;0;0;1;PLDP
R3;657;3610;PETRINA - GRIVAC-MIRTOVIÈI;0;11.325;743;Petrina 2;QLTC10;221;12;180;0;22;2;4;0;1;3;PLDP
R3;657;1345;BOSLJIVA LOKA - OSILNICA;0;9.520;445;Osilnica;MWTC1;180;2;122;0;46;4;6;0;0;4;PLDP
R3;658;2517;DOBLIÈE - SV.ANA-STARI TRG;0;9.865;468;Stari trg;ROÈNO;550;15;490;0;30;10;2;1;2;5;PLDP
R3;658;1450;STARI TRG ;0;1.203;;;P;590;15;539;1;25;10;0;0;0;2;PLDP
R3;658;1433;STARI TRG - BREZOVICA;0;8.464;452;Predgrad;QLTC10;691;24;578;2;68;7;4;2;6;9;PLDP
R3;659;3616;STARI TRG - KOT;0;3.599;;;P;240;5;199;8;18;6;1;1;2;7;PLDP
R3;659;2515;KOT - SODEVCI;0;780;509;MP Sodevci;ROÈNO;30;3;12;0;15;0;0;0;0;0;PLDP
R3;660;1213;ÈRNOMELJ (KOÈEVJE - VINIŠKA CESTA);0;1.061;;;P;4.800;60;4.245;30;380;20;40;15;10;52;PLDP
R3;660;1179;ÈRNOMELJ - DOLENJCI;0;9.810;281;Èrnomelj;QLTC10;2.317;20;2.081;8;165;10;25;3;5;23;PLDP
R3;660;1342;DOLENJCI - VRHOVCI;0;3.680;451;Dolenjci 2;ROÈNO;1.100;8;990;8;75;14;2;2;1;9;PLDP
R3;660;1342;VRHOVCI - ŽUNIÈI;3.680;8.730;;;P;400;2;382;2;10;2;1;0;1;2;PLDP
R3;660;1342;ŽUNIÈI - MP ŽUNIÈI;8.730;9.390;508;MP Žunièi;ROÈNO;70;0;69;0;1;0;0;0;0;0;PLDP
R3;661;1210;MEJA RH - KRMAÈINA - DRAŠIÈI;0;5.000;301;Drašièi;ROÈNO;510;0;459;4;35;5;5;1;1;6;PLDP
R3;661;1210;DRAŠIÈI - METLIKA;5.000;9.270;745;Drašièi;QLD;683;7;622;3;40;3;7;1;0;6;PLDP
R3;662;5407;METLIKA - RADOVIÈI;0;3.000;;;P;800;5;714;8;45;18;8;1;1;12;PLDP
R3;662;5407;RADOVIÈI - MP BOŽAKOVO;3.000;8.130;525;MP Božakovo;ROÈNO;10;0;7;0;1;2;0;0;0;0;PLDP
R3;663;5401;BUŠINJA VAS - RADOVICA;0;4.594;;;P;190;4;155;1;10;11;9;0;0;7;PLDP
R3;663;5404;RADOVICA - OSTRIŽ;0;3.500;;;P;100;0;92;0;7;1;0;0;0;0;PLDP
R3;664;2501;GABER -  URŠNA S. - NOVO M.;0;22.148;164;Ljuben;QLTC10;2.166;13;1.981;12;125;8;18;5;4;21;PLDP
R3;665;1191;LJUBEŽ V LAZIH - SOPOTA;0;15.100;;;P;250;2;230;2;2;8;5;1;0;6;PLDP
R3;665;1191;SOPOTA - RADEÈE;15.100;28.032;285;Jagnjenica;QLTC10;1.171;24;1.049;5;64;10;12;3;4;15;PLDP
R3;666;8115;SOPOTA - PODKUM-ZAGORJE;0;10.370;703;Zagorje 3;MWTC1;1.100;7;966;9;86;13;15;3;1;16;PLDP
R3;667;1385;ZBURE - ŠMARJEŠKE TOPLICE;0;5.140;565;Zbure 2;QLTC10;1.698;21;1.491;25;100;20;26;8;7;37;PLDP
R3;667;1385;ŠMARJEŠKE TOPLICE - DOLENJE KRONOVO;5.140;6.698;402;Šmarješke Toplice;QLTC10;4.299;40;3.886;30;263;33;25;10;12;46;PLDP
R3;668;5846;GABRJE - RATEŽ;0;5.581;475;Gabrje;MWTC1;1.265;34;1.060;7;127;20;15;1;1;16;PLDP
R3;670;1244;BIZELJSKO  -  OREŠJE;0;5.260;435;MP Bizeljsko (Orešje);ROÈNO;174;9;111;5;30;8;10;1;0;9;PLDP
R3;671;2237;KRIŽAJ - PODBOÈJE-ŠUTNA;0;3.846;191;Podboèje;MWTC1;674;4;604;2;55;5;4;0;0;4;PLDP
R3;671;3921;ŠUTNA - PLANINA V PODBOÈJU;0;10.050;;;P;20;0;18;1;1;0;0;0;0;0;PLDP
R3;672;1337;IMPOLJCA - ZAVRATEC;0;4.900;;;P;1.400;20;1.244;10;90;15;12;4;5;19;PLDP
R3;672;1338;ZAVRATEC - SMEDNIK;0;9.229;369;Podlipa;QLTC10;1.649;16;1.470;13;121;9;13;2;5;18;PLDP
R3;672;3927;SMEDNIK - ZAMEŠKO-KOSTANJEVICA;0;9.176;183;Dolenje Ravno;ROÈNO;1.600;15;1.468;7;40;25;20;10;15;34;PLDP
R3;673;1340;DRNOVO - KRIŽAJ;0;5.705;371;Malo Mraševo;QLTC10;2.874;37;2.488;7;218;35;47;18;24;60;PLDP
R3;674;1384;ZAVRATEC - ŠKOCJAN;0;10.495;401;Škocjan 2;ROÈNO;1.080;15;935;8;80;28;12;1;1;16;PLDP
R3;675;1207;ÈATEŽ OB SAVI - MOKRICE;0;7.479;184;Ribnica;MWTC1;858;18;731;12;81;6;10;0;0;11;PLDP
R3;675;1481;MOKRICE  -  OBREŽJE - SLOV. VAS;0;2.687;677;MP Slovenska vas;QLTC44;2.667;20;2.352;15;270;10;0;0;0;8;PLDP
R3;676;2204;SP. POHANCA - (R1-219);0;7.740;471;Artièe;QLTC10;2.217;20;1.957;24;147;25;22;6;16;40;PLDP
R3;676;2204;(R1-219) - KAPELE;7.740;10.120;;;P;1.000;6;859;15;70;25;10;5;10;26;PLDP
R3;676;2212;KAPELE ;0;1.028;;;P;1.050;8;905;15;80;25;5;5;7;21;PLDP
R3;676;2216;KAPELE - RAKOVEC;0;2.515;513;MP Rakovec;ROÈNO;50;0;48;0;2;0;0;0;0;0;PLDP
R3;677;2203;MP  NOVA VAS - PIŠECE;0;6.019;515;MP Nova vas;ROÈNO;105;0;103;0;2;0;0;0;0;0;PLDP
R3;677;2202;PIŠECE - ZG.POHANCA-KRŠKO;0;17.355;185;Zgornja Pohanca;ROÈNO;660;8;613;2;30;4;2;0;1;3;PLDP
R3;678;2215;ST.VAS - FIGAROV MOST;0;755;514;MP Stara vas;ROÈNO;130;2;127;0;1;0;0;0;0;0;PLDP
R3;679;1192;RADEÈE - BREG;0;5.700;286;Loka;MWTC1;783;25;677;0;67;10;2;1;1;4;PLDP
R3;679;3909;BREG - SEVNICA;0;8.100;709;Breg;ROÈNO;900;15;820;3;40;15;5;1;1;8;PLDP
R3;679;3909;SEVNICA - BLANCA;8.100;16.800;715;Gornje Brezovo;QLTC10;1.889;18;1.738;3;106;12;7;2;3;10;PLDP
R3;679;3909;BLANCA - BRESTANICA;16.800;21.757;713;Brestanica;MWTC1;1.450;15;1.321;2;94;9;4;3;2;8;PLDP
R3;680;1223;RIMSKE TOPLICE - JURKLOŠTER;0;15.040;769;Jurklošter 3;ROÈNO;300;5;260;5;13;10;6;1;0;8;PLDP
R3;680;1224;JURKLOŠTER - DEŽNO;0;6.490;768;Jurklošter 2;MWTC1;340;5;283;2;36;6;4;4;0;7;PLDP
R3;681;4005;LAŠKO ;0;124;;;P;8.000;70;6.840;160;520;290;65;20;35;193;PLDP
R3;681;4006;LAŠKO - BREZE-ŠENTJUR;0;20.027;187;Šentrupert;MWTC1;450;2;382;11;35;14;6;0;0;10;PLDP
R3;681;7233;ŠENTJUR(PODGORA - NOVA V);0;1.271;;;P;3.500;45;3.151;20;250;10;15;3;6;24;PLDP
R3;682;1441;LOKE - LEDINŠÈICA;0;10.080;312;Ledinšèica;MWTC1;312;3;236;6;22;34;10;0;1;15;PLDP
R3;683;1169;LESIÈNO - GOLOBINJEK;0;10.294;274;Lesièno;MWTC1;1.000;3;833;14;89;20;31;4;6;32;PLDP
R3;683;1414;IMENO - MP IMENO;0;1.015;415;MP Imeno;ROÈNO;240;1;228;1;10;0;0;0;0;0;PLDP
R3;684;7460;PRELASKO - BUÈE-KOZJE;0;7.384;428;Buèe;ROÈNO;880;10;762;4;55;35;12;2;0;16;PLDP
R3;685;7495;TEKAÈEVO - ROGAŠKA SLAT.;0;4.114;910;Tekaèevo;QLTC10;4.683;27;4.200;28;319;38;33;10;28;60;PLDP
R3;685;7450;RODNE - MP RAJNKOVEC;0;1.733;517;MP Rajnkovec;MWTC1;725;0;702;0;23;0;0;0;0;0;PLDP
R3;686;1278;TEPANJE - ŽIÈE;0;3.641;568;Žièe 2;QLTC10;2.305;17;1.959;19;210;35;26;8;31;52;PLDP
R3;686;1279;ŽIÈE - KARTUZIJA;0;6.900;195;Škedenj;ROÈNO;410;7;374;2;20;5;2;0;0;3;PLDP
R3;686;1279;KARTUZIJA - DRAMLJE;6.900;14.224;;;P;60;1;54;3;2;0;0;0;0;1;PLDP
R3;687;7207;DOLE - PONIKVA-LOÈE;0;14.140;135;Hotunje;QLTC10;1.109;4;1.005;1;78;7;9;2;3;9;PLDP
R3;688;1231;SLOV.KONJICE - ŽIÈE;0;4.840;567;Slovenske Konjice;QLTC10;5.784;40;5.002;9;475;81;62;19;96;172;WIM
R3;688;1418;ŽIÈE ;0;670;;;P;4.000;40;3.493;15;270;70;60;12;40;83;PLDP
R3;688;1232;ŽIÈE - MLAÈE;0;2.900;317;Žièe;QLTC10;4.673;44;4.075;20;379;53;51;12;39;76;PLDP
R3;688;1232;MLAÈE - POLJÈANE;2.900;9.184;667;Èadramska vas;QLTC10;2.685;41;2.328;21;208;35;33;6;13;44;PLDP
R3;688;1233;POLJÈANE - MAJŠPERK;0;16.270;318;Modraže;QLTC10;1.167;26;1.022;10;73;13;15;2;6;19;PLDP
R3;689;6252;PODLEHNIK - KOZMINCI;0;3.563;762;Podlehnik;ROÈNO;1.300;17;1.133;20;85;10;20;3;12;30;PLDP
R3;689;6260;KOZMINCI-ŽETALE - ROGATEC;0;15.471;481;Èermožiše;QLTC10;872;13;762;5;71;8;6;2;5;11;PLDP
R3;690;1234;MAJŠPERK - JUROVCI;0;12.605;145;Stogovci;MWTC1;755;9;659;14;51;3;16;1;2;16;PLDP
R3;690;1235;TRŽEC - VIDEM;0;4.500;940;Vareja;QLTC10;2.100;15;1.922;18;120;10;12;2;1;18;PLDP
R3;690;1235;VIDEM - ZG. LESKOVEC;4.500;15.965;521;MP Leskovec;MWTC1;1.600;10;1.458;15;100;5;10;1;1;14;PLDP
R3;691;6251;ZAVRÈ - DRENOVEC;0;7.280;753;Gorièak;MWTC1;940;2;844;23;60;8;2;1;0;13;PLDP
R3;692;6223;BORL-CIRKULANE - MP MEJE;0;7.703;520;MP Meje;ROÈNO;260;2;241;0;7;10;0;0;0;2;PLDP
R3;693;2302;NOVA CERKEV - SOCKA-VITANJE;0;10.320;;;P;1.200;5;1.100;20;50;20;5;0;0;15;PLDP
R3;694;1268;VELENJE - POLZELA;0;12.000;326;Arnaèe;QLTC10;3.085;36;2.741;9;179;26;55;11;28;61;PLDP
R3;694;1268;POLZELA - DOBRTEŠA VAS;12.000;15.392;40;Breg pri Polzeli;QLTC10;6.124;58;5.413;42;403;55;102;12;39;112;PLDP
R3;695;8208;POLZELA ;0;724;;;P;2.700;35;2.360;15;130;60;80;10;10;71;PLDP
R3;695;7951;POLZELA - REÈICA;0;5.410;36;Podvin pri Polzeli ;MWTC1;850;36;682;0;68;15;42;1;6;28;PLDP
R3;695;1458;GORENJE - SOTESKA;0;2.710;578;Gorenje;QLTC8;3.825;53;3.296;27;270;51;40;36;52;97;PLDP
R3;696;7912;VELENJE - ŠKALE;0;6.538;31;Velenje;QLTC10;3.912;36;3.456;4;259;38;88;16;15;73;PLDP
R3;696;7919;ŠKALE - GRAŠKA  G.-ŠMIKLA;0;10.710;32;Plešivec;ROÈNO;650;18;568;6;50;4;3;0;1;5;PLDP
R3;696;6904;SL.GRADEC - MISL.DOBRAVA;0;10.440;33;Podgorje pri Slov. Gradcu;MWTC1;2.027;18;1.754;10;160;50;25;9;1;22;WIM
R3;697;5514;NAZARJE - GORNJI GRAD;0;13.979;175;Šmartno ob Dreti;MWTC1;1.250;8;1.092;22;73;36;19;0;0;26;PLDP
R3;698;6505;MEŽICA - REHT;0;2.725;552;MT Mežica;ROÈNO;250;24;217;0;6;3;0;0;0;1;PLDP
R3;699;1263;DRAVOGRAD - ÈRNEÈE;0;2.500;;;P;500;20;423;2;45;8;2;0;0;3;PLDP
R3;699;1263;ÈRNEÈE - MP LIBELIÈE;2.500;8.682;672;MT Libelièe;ROÈNO;80;10;68;0;2;0;0;0;0;0;PLDP
R3;700;1272;SL.KONJICE - OPLOTNICA;0;6.548;330;Oplotnica 2;QLTC10;1.756;19;1.589;11;104;14;15;1;3;17;PLDP
R3;700;1273;OPLOTNICA - LOŽNICA;0;9.450;331;Ložnica;QLTC10;4.173;32;3.728;22;275;61;30;8;17;52;PLDP
R3;701;1270;RUTA - LOVRENC;0;13.400;328;Lovrenc na Pohorju;PRAZNO;1.600;20;1.409;29;120;10;9;1;2;21;PLDP
R3;701;1270;LOVRENC - PESEK;13.400;18.472;;;P;310;2;302;0;4;2;0;0;0;0;PLDP
R3;701;1430;PESEK - ROGLA;0;15.000;327;Pesek;MWTC1;240;24;196;0;9;11;0;0;0;2;PLDP
R3;701;1430;ROGLA - ZREÈE;15.000;17.700;734;Boharina;QLTC10;1.277;27;1.137;7;90;6;6;1;3;10;PLDP
R3;701;1430;ZREÈE - ZEÈE;17.700;21.284;711;Zreèe;QLTC10;8.834;63;7.828;98;610;83;56;15;81;146;PLDP
R3;702;2703;DRAVOGRAD - TRBONJE;0;7.150;483;Trbonje 1;ROÈNO;60;4;44;0;12;0;0;0;0;0;PLDP
R3;702;2703;TRBONJE - GORTINA;7.150;7.900;485;Trbonje 3;MWTC1;1.100;1;915;16;112;17;33;3;3;30;PLDP
R3;702;2704;TRBONJE - VUZENICA;0;7.440;484;Trbonje 2;MWTC1;720;6;564;21;100;23;6;0;0;17;PLDP
R3;702;2704;VUZENICA - VUHRED;7.440;13.300;;;P;950;15;833;7;40;25;20;5;5;24;PLDP
R3;703;6307;MUTA ;0;830;;;P;1.900;25;1.750;10;65;25;15;5;5;23;PLDP
R3;703;6304;MUTA - GORTINA;0;1.610;571;Muta 2;MWTC1;1.700;13;1.484;1;138;34;24;1;5;23;PLDP
R3;703;6303;GORTINA - BISTRIŠKI JAREK;0;6.330;482;Muta;MWTC1;480;1;402;0;49;15;11;1;1;10;PLDP
R3;704;1353;RADLJE - RIBNICA;0;12.157;378;Vuhred;QLTC10;933;1;845;10;64;5;6;1;1;10;PLDP
R3;704;1355;RIBNICA - BREZNO;0;10.245;379;Janževski vrh;QLTC10;633;7;557;5;47;4;7;3;3;10;PLDP
R3;705;1432;RUŠE - PUŠÈAVA;0;10.100;705;Fala;ROÈNO;2.000;9;1.766;12;160;25;20;3;5;25;PLDP
R3;706;6301;OŽBALT - ZG. KAPLA;0;14.230;486;Ožbalt;ROÈNO;330;4;252;4;40;1;12;13;4;19;PLDP
R3;706;8802;HAJDIÈEV MLIN - GRADIŠÈE;0;2.400;;;P;180;0;168;0;2;6;0;4;0;4;PLDP
R3;707;8801;SP.SELNICA - DUH NA OSTREM VRHU;0;12.861;;;P;170;0;162;0;2;6;0;0;0;1;PLDP
R3;708;1330;ZG.KUNGOTA - MP PLAÈ;0;5.480;;;P;110;0;104;1;3;1;1;0;0;1;PLDP
R3;709;8614;MB (MELJSKA CESTA);0;1.632;;;P;1.000;10;910;20;50;5;5;0;0;12;PLDP
R3;709;8615;MB (MALEÈNIK-most) - MB (MALEÈNIK);0;750;572;Maleènik;QLTC10;6.566;75;6.075;18;338;28;24;2;6;30;PLDP
R3;709;8615;MB (MALEÈNIK) - PERNICA;750;6.750;488;Celestrina;QLTC10;2.981;40;2.763;18;130;15;8;1;6;19;PLDP
R3;709;1557;PERNICA - PRIKLJ. PERNICA;0;516;;;P;1.700;5;1.522;2;110;25;20;6;10;26;PLDP
R3;710;1292;MARIBOR - DVORJANE;0;11.965;342;Dogoše;QLTC8;10.166;83;9.215;92;625;56;51;9;35;103;PLDP
R3;710;1292;DVORJANE - PTUJ;11.965;24.748;438;Vurberk;QLTC10;2.339;29;2.120;19;130;17;12;4;8;25;PLDP
R3;710;0247;PTUJ - HAJDINA;0;2.719;637;Ptuj Zahod;QLTC10;11.938;99;10.589;82;850;149;88;25;56;159;PLDP
R3;710;0352;HAJDINA - TURNIŠÈE;0;3.350;911;Turnišèe 2;QLTC10;1.298;17;1.050;4;86;40;47;11;43;67;PLDP
R3;711;9006;FRAM - RAÈE;0;2.312;421;Raèe;QLTC10;6.229;40;5.538;3;461;36;84;17;50;92;PLDP
R3;711;9014;RAÈE ;0;550;;;P;1.750;30;1.567;33;70;20;20;5;5;34;PLDP
R3;711;9013;RAÈE - KUNGOTA-KIDRIÈEVO;0;10.888;311;Brunšvik;MWTC1;1.160;4;1.045;0;93;11;6;0;1;6;PLDP
R3;712;1331;ŽIHLAVA - JURŠINCI;0;10.400;;;P;550;10;484;4;30;14;4;2;2;9;PLDP
R3;712;1331;JURŠINCI - GABERNIK;10.400;13.000;764;Gabrnik;MWTC1;2.580;9;2.240;27;202;60;39;3;0;45;PLDP
R3;712;1331;GABERNIK - ROGOZNICA(PTUJ);13.000;21.173;363;Pacinje;QLTC8;2.397;35;2.119;13;152;34;29;4;11;36;PLDP
R3;713;4910;LJUTOMER - DORNAVA;0;24.800;733;Savci;MWTC1;1.125;8;938;20;116;33;10;0;0;20;PLDP
R3;713;4910;DORNAVA - KRIŽ.SPUHLJA;24.800;28.500;433;Dornava;QLTC10;4.349;41;3.940;16;285;29;26;5;7;33;PLDP
R3;713;4910;KRIŽ.SPUHLJA - PTUJ;28.500;31.230;425;Rogoznica;QLTC10;9.928;57;8.990;22;653;87;70;21;28;168;WIM
R3;714;1293;SV. JURIJ OB ŠÈAVNICI - GRABONOŠ;0;2.879;;;P;2.000;15;1.715;25;150;30;40;10;15;52;PLDP
R3;714;2806;GRABONOŠ - SP. IVANJCI;0;2.170;594;Spodnji Ivanjci - 1;ROÈNO;1.000;15;762;10;160;30;15;4;4;23;PLDP
R3;714;2807;SP.IVANJCI - GORNJA RADGONA;0;9.512;595;Spodnji Ivanjci - 2;ROÈNO;1.300;21;1.041;15;170;20;25;5;3;28;PLDP
R3;715;5645;M.SOBOTA - GORICA;0;5.800;42;Markišavci;QLTC10;2.767;20;2.499;9;166;16;33;6;18;39;PLDP
R3;715;5645;GORICA - LEMERJE;5.800;8.500;491;Lemerje 2;MWTC1;2.700;2;2.391;17;224;29;32;2;3;32;PLDP
R3;715;5645;LEMERJE - SKAKOVCI;8.500;14.150;490;Lemerje 3;MWTC1;1.600;0;1.463;6;102;9;17;1;2;15;PLDP
R3;716;5637;LEMERJE - GRAD;0;11.210;489;Bodonci;QLTC10;699;7;626;9;41;5;7;1;3;11;PLDP
R3;716;5640;GRAD ;0;1.450;;;P;850;4;792;10;20;21;2;0;1;10;PLDP
R3;716;5630;GRAD - KUZMA;0;4.695;761;Grad;MWTC1;650;1;598;4;44;2;0;1;0;3;PLDP
R3;717;1297;CANKOVA ;0;822;;;P;450;4;416;0;30;0;0;0;0;0;PLDP
R3;717;5614;CANKOVA - GERLINCI;0;5.200;758;Korovci;MWTC1;670;0;624;6;37;2;1;0;0;3;PLDP
R3;717;5615;KOROVCI ;0;420;;;P;350;1;319;0;30;0;0;0;0;0;PLDP
R3;717;5616;GERLINCI;0;355;;;P;250;1;239;0;10;0;0;0;0;0;PLDP
R3;718;5620;PERTOÈA - FIKŠINCI;0;4.688;759;Pertoèa;MWTC1;300;1;277;7;13;0;2;0;0;4;PLDP
R3;718;5619;FIKŠINCI ;0;984;;;P;100;1;96;0;2;1;0;0;0;0;PLDP
R3;719;5621;ROGAŠOVCI - KRAMAROVCI;0;2.953;760;Rogašovci;MWTC1;720;1;659;6;45;2;7;0;0;6;PLDP
R3;719;5622;KRAMAROVCI;0;630;;;P;100;0;100;0;0;0;0;0;0;0;PLDP
R3;720;5624;SOTINA;0;2.266;;;P;75;0;75;0;0;0;0;0;0;0;PLDP
R3;721;1317;PETROVCI - MARTINJE;0;10.000;714;Gor. Petrovci;MWTC1;840;1;781;4;52;0;2;0;0;3;PLDP
R3;721;1317;MARTINJE -  KUZMA;10.000;16.360;356;Doliè;MWTC1;1.190;4;1.040;14;94;5;25;0;8;24;PLDP
R3;721;1317;KUZMA - MP KUZMA;16.360;19.748;;;P;800;6;738;10;35;5;5;0;1;8;PLDP
R3;722;1446;MP MARTINJE - MARTINJE;0;310;524;MP Martinje;ROÈNO;60;6;46;0;5;2;1;0;0;1;PLDP
R3;723;5691;ŠALOVCI - ÈEPINCI;0;6.638;719;Šalovci;MWTC1;395;1;366;3;22;2;1;0;0;2;PLDP
R3;723;5657;ÈEPINCI - MEJA MADŽARSKA;0;2.524;;;P;100;0;100;0;0;0;0;0;0;0;PLDP
R3;724;5693;HODOŠ - DOMANJŠEVCI;0;5.055;720;Krplivnik;MWTC1;130;0;39;2;86;2;1;0;0;2;PLDP
R3;724;5694;DOMANJŠEVCI ;0;1.060;;;P;110;0;97;1;10;1;1;0;0;1;PLDP
R3;724;5661;DOMANJŠEVCI - BERKOVCI;0;3.770;;;P;150;0;127;1;20;1;1;0;0;1;PLDP
R3;724;4210;BERKOVCI - KOBILJE;0;12.943;721;Motvarjevci;MWTC1;365;0;315;10;30;5;5;0;0;8;PLDP
R3;725;5672;MARTJANCI - SEBEBORCI;0;3.167;43;Sebeborci;MWTC1;1.760;6;1.638;8;87;18;3;0;0;9;PLDP
R3;725;5677;SEBEBORCI - TRAKŠAROV BREG;0;3.973;712;Andrejci;MWTC1;830;5;750;3;54;15;3;0;0;6;PLDP
R3;725;5678;TRAKŠAROV BREG -  FOKOVCI;0;440;;;P;500;3;463;5;21;8;0;0;0;4;PLDP
R3;725;5668;FOKOVCI - PROSENJAKOVCI;0;7.693;492;Fokovci;MWTC1;865;10;797;9;38;8;1;1;1;7;PLDP
R3;726;1321;RENKOVCI - ÈRENŠOVCI;0;8.219;359;Turnišèe;QLTC10;2.884;20;2.566;20;178;22;44;13;21;56;PLDP
R3;726;1322;ÈRENŠOVCI - RAZKRIŽJE;0;6.210;360;Sr. Bistrica;QLTC10;2.289;30;1.977;7;195;26;28;8;18;38;PLDP
R3;726;1324;STROÈJA VAS - PAVLOVCI;0;13.355;140;Miklavž pri Ormožu;QLTC10;764;9;678;3;49;9;11;3;2;12;PLDP
R3;727;1326;RAZKRIŽJE - MEJA RH;0;475;;;P;200;2;188;0;10;0;0;0;0;0;PLDP
R3;728;1148;ŠKOFLJICA - IG;0;5.325;161;Ig;QLTC10;3.935;44;3.388;3;395;29;47;13;16;49;PLDP
R3;728;4815;IG - IŠKA VAS;0;3.800;;;P;1.500;20;1.411;4;50;5;10;0;0;8;PLDP
R3;728;4815;IŠKA VAS - KRIM;3.800;14.000;;;P;80;1;70;2;5;2;0;0;0;1;PLDP
R3;728;4815;KRIM - RAKITNA;14.000;19.440;158;Rakitna;ROÈNO;45;1;41;1;1;1;0;0;0;1;PLDP
R3;729;4206;HOTIZA - VELIKA POLANA;0;3.317;47;Velika Polana;MWTC1;760;8;656;13;46;32;5;0;0;14;PLDP
R3;729;4207;VELIKA POLANA - LIPA-BELTINCI;0;8.781;46;Beltinci;QLTC10;1.560;12;1.432;16;77;7;10;3;3;17;PLDP
R3;730;4104;ŽICE - SV. ANA-ZG. ŠÈAVNICA;0;5.835;30;Sveta Ana;MWTC1;1.300;4;1.182;9;69;12;18;4;2;19;PLDP
R3;730;4105;ZG.ŠÈAVNICA - DRAŽEN VRH;0;2.235;;;P;150;0;141;2;3;2;1;1;0;2;PLDP
R3;731;8209;POLZELA - PARIŽLJE;0;1.050;;;P;2.250;20;2.070;30;78;17;20;5;10;36;PLDP
R3;731;8209;PARIŽLJE - BRASLOVÈE-M.BRASLOVÈE;1.050;2.330;94;Braslovèe;MWTC1;2.400;33;2.107;50;132;45;18;7;8;49;PLDP
R3;732;8215;PONDOR - TABOR;0;2.388;65;Pondor;MWTC1;520;3;415;15;63;24;0;0;0;11;PLDP
R3;732;8259;TABOR - OJSTRIŠKA VAS-KAPLA;0;1.645;;;P;290;1;257;2;12;11;5;1;1;7;PLDP
R3;733;5831;VAVTA VAS - DOL.TOPLICE;0;4.560;298;Dolenjske Toplice;QLTC10;3.617;31;3.220;33;298;20;12;1;2;26;PLDP
R3;733;5831;DOL.TOPLICE - PODTURN;4.560;6.290;;;P;2.200;25;1.908;35;200;25;5;1;1;24;PLDP
R3;734;4123;CERKVENJAK - VITOMARCI;0;5.733;;;P;150;1;131;1;6;4;3;2;2;5;PLDP
R3;734;4121;VITOMARCI - GABRNIK;0;6.397;765;Gradišèak;ROÈNO;450;9;374;2;40;15;6;2;2;9;PLDP
R3;735;6314;MUTA - VUZENICA;0;445;;;P;4.200;15;3.775;25;270;55;25;15;20;56;PLDP
R3;737;9017;RAÈE - ŠIKOLE;0;5.789;399;Podova;QLTC10;1.879;25;1.678;10;114;20;18;6;8;26;PLDP
R3;738;6727;TRŽIŠÈE - HOTEMEŽ;0;14.480;788;Šentjanž;MWTC1;785;1;674;0;101;5;4;0;0;3;PLDP
R3;739;6219;JANEŽOVSKI VRH - DESTRNIK;0;2.210;766;Destrnik;ROÈNO;755;12;673;20;40;6;1;2;1;12;PLDP
R3;739;6220;DESTRNIK - GOMILCI;0;1.381;;;P;240;5;220;4;10;1;0;0;0;2;PLDP
R3;741;1489;ŠKOFIJE MEJNI PREHOD;0;478;;;P;700;10;663;2;20;1;2;1;1;3;PLDP
R3;741;0235;ŠKOFIJE MEJNI PREHOD  -  ŠKOFIJE;0;1.000;;;P;5.000;80;4.830;3;50;20;15;1;1;14;PLDP
R3;741;0235;ŠKOFIJE - R.ŠKOFIJE;1.000;2.055;686;Spodnje Škofije;QLTC8;9.336;220;8.442;21;587;30;31;1;4;34;PLDP
R3;741;1487;DEKANI - PRIKLJ. LUKA KOPER;0;2.215;;;P;2.200;20;2.048;60;25;25;15;2;5;42;PLDP
R3;741;3751;BERTOKI – KP (ŠKOCJAN);0;2.417;935;Bertoki;QLTC10;7.490;249;6.653;8;517;34;21;2;6;26;PLDP
R3;742;4806;PODPEÈ - VNANJE GORICE;0;4.390;691;Notranje Gorice;QLTC8;5.922;99;5.148;70;472;47;53;8;25;86;PLDP
R3;742;4806;VNANJE GORICE - BREZOVICA;4.390;6.911;562;Brezovica 2;QLTC10;9.350;77;8.283;72;744;68;59;17;30;103;PLDP
R3;744;2346;ŠTORE - LAŠKA VAS;0;2.210;786;Kompole;MWTC1;1.473;17;1.342;12;82;9;11;0;0;12;PLDP
R3;744;2346;LAŠKA VAS  -  SVETINA;2.210;8.400;;;P;700;5;655;10;15;10;5;0;0;9;PLDP
R3;744;2346;SVETINA  -  BRSTNIK;8.400;13.600;585;Svetina;ROÈNO;400;6;368;4;12;8;1;1;0;4;PLDP
R3;744;2346;BRSTNIK  -  LAŠKO;13.600;16.792;787;Jagoèe;ROÈNO;770;9;697;0;44;14;6;0;0;6;PLDP
R3;745;4116;JANEŽOVCI - DOLGE NJIVE;0;9.200;767;Drstelja;MWTC1;1.120;0;974;25;74;17;30;0;0;29;PLDP
R3;745;4118;DOLGE NJIVE - SPODNJI DUPLEK;0;7.520;;;P;900;10;884;0;6;0;0;0;0;0;PLDP
